http://dbpedia.org/ontology/SkiArea,SkiArea,http://dbpedia.org/ontology/maximumElevation
http://dbpedia.org/resource/Grand_Targhee_Resort,Grand Targhee Resort,3005.94
http://dbpedia.org/resource/Powder_Mountain,Powder Mountain,2712.72
http://dbpedia.org/resource/Mad_River_Mountain,Mad River Mountain,445.00800000000004
http://dbpedia.org/resource/Crested_Butte_Mountain_Resort,Crested Butte Mountain Resort,3709.42
http://dbpedia.org/resource/Hafjell,Hafjell,1030.0
http://dbpedia.org/resource/Storlien,Storlien,791.0
"http://dbpedia.org/resource/Stagecoach,_Colorado","Stagecoach, Colorado",2788.92
http://dbpedia.org/resource/Les_Arcs,Les Arcs,3250.0
http://dbpedia.org/resource/Bromley_Mountain,Bromley Mountain,994.562
http://dbpedia.org/resource/Cerler,Cerler,2650.0
http://dbpedia.org/resource/Planai,Planai,1894.0
http://dbpedia.org/resource/Madonna_di_Campiglio,Madonna di Campiglio,2600.0
http://dbpedia.org/resource/Poley_Mountain,Poley Mountain,277.368
http://dbpedia.org/resource/Thunderhill_Ski_Area,Thunderhill Ski Area,573.0
http://dbpedia.org/resource/Thunder_Ridge_Ski_Area,Thunder Ridge Ski Area,249.93599999999998
http://dbpedia.org/resource/Gibson_Pass_Ski_Area,Gibson Pass Ski Area,1788.57
http://dbpedia.org/resource/Camp_Fortune,Camp Fortune,198.12
http://dbpedia.org/resource/Stoneham_Mountain_Resort,Stoneham Mountain Resort,593.0
http://dbpedia.org/resource/Selwyn_Snowfields,Selwyn Snowfields,1614.0
http://dbpedia.org/resource/Apex_Mountain_Resort,Apex Mountain Resort,2180.0
http://dbpedia.org/resource/Naeba_Ski_Resort,Naeba Ski Resort,1789.0
http://dbpedia.org/resource/Les_Menuires,Les Menuires,2850.0
http://dbpedia.org/resource/Snowy_Range_Ski_Area,Snowy Range Ski Area,3048.0
http://dbpedia.org/resource/Seven_Springs_Mountain_Resort,Seven Springs Mountain Resort,912.571
http://dbpedia.org/resource/Yabuli_Ski_Resort,Yabuli Ski Resort,1345.0
http://dbpedia.org/resource/Hoodoo_(ski_area),Hoodoo (ski area),1738.27
http://dbpedia.org/resource/Silver_Star_Mountain_Resort,Silver Star Mountain Resort,1915.0
http://dbpedia.org/resource/Sipapu_(ski_area),Sipapu (ski area),2820.92
http://dbpedia.org/resource/Mount_Kato,Mount Kato,256.032
http://dbpedia.org/resource/Ski_Montcalm,Ski Montcalm,330.0
http://dbpedia.org/resource/Valdezcaray,Valdezcaray,2125.0
http://dbpedia.org/resource/Jiminy_Peak_(ski_area),Jiminy Peak (ski area),723.9
http://dbpedia.org/resource/Jackson_Hole_Mountain_Resort,Jackson Hole Mountain Resort,3185.16
http://dbpedia.org/resource/Kanin-Sella_Nevea_Ski_Resort,Kanin-Sella Nevea Ski Resort,2292.0
http://dbpedia.org/resource/Mount_Snow,Mount Snow,1097.28
http://dbpedia.org/resource/Rødkleiva,Rødkleiva,479.0
http://dbpedia.org/resource/Hogadon_Ski_Area,Hogadon Ski Area,2438.4
http://dbpedia.org/resource/Stryn_Sommerski,Stryn Sommerski,1640.0
http://dbpedia.org/resource/Afriski,Afriski,3222.0
http://dbpedia.org/resource/Laurel_Mountain_Ski_Resort,Laurel Mountain Ski Resort,853.44
http://dbpedia.org/resource/Velika_Planina_Ski_Resort,Velika Planina Ski Resort,1412.0
http://dbpedia.org/resource/Mountain_Creek,Mountain Creek,454.0
http://dbpedia.org/resource/Killington_Ski_Resort,Killington Ski Resort,1289.0
http://dbpedia.org/resource/Powderhorn_Resort,Powderhorn Resort,3002.28
http://dbpedia.org/resource/Devil's_Head_Resort,Devil's Head Resort,432.816
http://dbpedia.org/resource/Golte_Ski_Resort,Golte Ski Resort,1600.0
http://dbpedia.org/resource/Deer_Valley,Deer Valley,2916.94
http://dbpedia.org/resource/Panorama_Mountain_Village,Panorama Mountain Village,2375.0
http://dbpedia.org/resource/North–South_Ski_Bowl,North–South Ski Bowl,1154.58
http://dbpedia.org/resource/Monterosa_Ski,Monterosa Ski,3275.0
http://dbpedia.org/resource/Aransa,Aransa,2150.0
http://dbpedia.org/resource/Snow_King_Mountain,Snow King Mountain,2379.88
http://dbpedia.org/resource/Winterplace_Ski_Resort,Winterplace Ski Resort,1097.28
http://dbpedia.org/resource/Mount_Hermon_ski_resort,Mount Hermon ski resort,2040.0
http://dbpedia.org/resource/Hochwurzen,Hochwurzen,0.0
http://dbpedia.org/resource/Blandford_Ski_Area,Blandford Ski Area,454.152
http://dbpedia.org/resource/Badger_Pass_Ski_Area,Badger Pass Ski Area,2438.4
http://dbpedia.org/resource/Loon_Mountain_Ski_Resort,Loon Mountain Ski Resort,929.64
http://dbpedia.org/resource/Furano_Ski_Resort,Furano Ski Resort,1209.0
http://dbpedia.org/resource/Sky_Resort,Sky Resort,1570.0
http://dbpedia.org/resource/Rogla_Ski_Resort,Rogla Ski Resort,1517.0
http://dbpedia.org/resource/Hakuba_Happoone_Winter_Resort,Hakuba Happoone Winter Resort,1831.0
http://dbpedia.org/resource/Horseshoe_Resort,Horseshoe Resort,406.0
http://dbpedia.org/resource/Yamagata_Zao_Onsen_Ski_Resort,Yamagata Zao Onsen Ski Resort,1661.0
http://dbpedia.org/resource/Mt._Baker_Ski_Area,Mt. Baker Ski Area,1551.13
http://dbpedia.org/resource/Treble_Cone,Treble Cone,2088.0
http://dbpedia.org/resource/Tuxedo_Ridge_Ski_Center,Tuxedo Ridge Ski Center,365.76
http://dbpedia.org/resource/Montana_Snowbowl,Montana Snowbowl,2316.48
http://dbpedia.org/resource/Snowhaven,Snowhaven,1706.88
http://dbpedia.org/resource/Nozawa_Onsen_Snow_Resort,Nozawa Onsen Snow Resort,1650.0
http://dbpedia.org/resource/Powder_King_Mountain_Resort,Powder King Mountain Resort,1829.0
http://dbpedia.org/resource/Crystal_Mountain_(Washington),Crystal Mountain (Washington),2137.26
http://dbpedia.org/resource/Stowe_Mountain_Resort,Stowe Mountain Resort,1133.55
http://dbpedia.org/resource/Mammoth_Mountain_Ski_Area,Mammoth Mountain Ski Area,3368.95
http://dbpedia.org/resource/Cardrona_Alpine_Resort,Cardrona Alpine Resort,1894.0
http://dbpedia.org/resource/Alpenglow_at_Arctic_Valley,Alpenglow at Arctic Valley,1219.2
http://dbpedia.org/resource/Phoenix_Mountain_Ski_Resort,Phoenix Mountain Ski Resort,1479.0
http://dbpedia.org/resource/Bear_Creek_Ski_and_Recreation_Area,Bear Creek Ski and Recreation Area,335.28
http://dbpedia.org/resource/Showdown_Ski_Area,Showdown Ski Area,2499.36
