http://dbpedia.org/ontology/ArchitecturalStructure,ArchitecturalStructure,http://dbpedia.org/ontology/minimumElevation
http://dbpedia.org/resource/Cascade_Mountain_(ski_area),Cascade Mountain (ski area),246.96791007166604
http://dbpedia.org/resource/Lost_Trail_Powder_Mountain,Lost Trail Powder Mountain,2105.223739129845
http://dbpedia.org/resource/Cerler,Cerler,1469.4081169505018
http://dbpedia.org/resource/Mission_Ridge_Ski_Area,Mission Ridge Ski Area,1333.4637240249472
http://dbpedia.org/resource/Brundage_Mountain,Brundage Mountain,1554.868528287048
http://dbpedia.org/resource/Hotham_Alpine_Resort,Hotham Alpine Resort,1174.3458266770645
http://dbpedia.org/resource/Crystal_Mountain_(Washington),Crystal Mountain (Washington),1231.273093908293
http://dbpedia.org/resource/Okemo_Mountain,Okemo Mountain,363.0863059013778
http://dbpedia.org/resource/Bryce_Resort,Bryce Resort,365.1164705152375
"http://dbpedia.org/resource/Thredbo,_New_South_Wales","Thredbo, New South Wales",1307.679411085312
http://dbpedia.org/resource/Alta_Badia,Alta Badia,1162.7005555131555
http://dbpedia.org/resource/Mount_Eyak,Mount Eyak,140.0015555124668
http://dbpedia.org/resource/Jay_Peak_Resort,Jay Peak Resort,609.8666485484331
http://dbpedia.org/resource/Powderhorn_Resort,Powderhorn Resort,2126.9637234783095
http://dbpedia.org/resource/Piancavallo,Piancavallo,1271.495181985033
http://dbpedia.org/resource/Vall_de_Núria_(ski_resort),Vall de Núria (ski resort),1964.5128803688647
http://dbpedia.org/resource/Yamagata_Zao_Onsen_Ski_Resort,Yamagata Zao Onsen Ski Resort,818.0427938714771
http://dbpedia.org/resource/Seven_Springs_Mountain_Resort,Seven Springs Mountain Resort,729.5330958026942
http://dbpedia.org/resource/Sun_Peaks_Resort,Sun Peaks Resort,1140.4299352175565
http://dbpedia.org/resource/Cooper_Spur_ski_area,Cooper Spur ski area,1174.1482091943283
http://dbpedia.org/resource/Soldier_Hollow,Soldier Hollow,1377.929187544723
http://dbpedia.org/resource/Marble_Mountain_Ski_Resort,Marble Mountain Ski Resort,8.236635504919287
http://dbpedia.org/resource/Furano_Ski_Resort,Furano Ski Resort,252.4210947675386
http://dbpedia.org/resource/Tiffindell_Ski_Resort,Tiffindell Ski Resort,2704.1715887820933
http://dbpedia.org/resource/Saddleback_Maine_(ski_resort),Saddleback Maine (ski resort),609.3790442742966
http://dbpedia.org/resource/Bald_Mountain_Ski_Area,Bald Mountain Ski Area,1217.261188715802
