http://dbpedia.org/ontology/SportFacility,SportFacility,http://dbpedia.org/ontology/maximumElevation
http://dbpedia.org/resource/Pooladkaf,Pooladkaf,3028.507370738423
http://dbpedia.org/resource/Bukovel,Bukovel,1497.2952372053446
http://dbpedia.org/resource/Nozawa_Onsen_Snow_Resort,Nozawa Onsen Snow Resort,1728.4729310668313
http://dbpedia.org/resource/Bear_Valley_(resort),Bear Valley (resort),2725.9737803078774
http://dbpedia.org/resource/Vall_de_Núria_(ski_resort),Vall de Núria (ski resort),2371.6741400937926
http://dbpedia.org/resource/Chapelco,Chapelco,2138.7325494908655
http://dbpedia.org/resource/The_Summit_at_Snoqualmie,The Summit at Snoqualmie,1644.3328894941228
http://dbpedia.org/resource/Lost_Valley_Ski_Area,Lost Valley Ski Area,154.56741662714074
http://dbpedia.org/resource/Lookout_Pass_Ski_and_Recreation_Area,Lookout Pass Ski and Recreation Area,1662.584902167578
http://dbpedia.org/resource/Yabuli_Ski_Resort,Yabuli Ski Resort,1331.6164202259858
http://dbpedia.org/resource/Mountain_High,Mountain High,2527.7018025178513
http://dbpedia.org/resource/Val_Cenis_Vanoise,Val Cenis Vanoise,2928.9475031400248
http://dbpedia.org/resource/Le_Relais,Le Relais,401.9550559458731
http://dbpedia.org/resource/Middlebury_College_Snow_Bowl,Middlebury College Snow Bowl,752.1627521359923
http://dbpedia.org/resource/Suomu,Suomu,415.11788137869416
http://dbpedia.org/resource/Tsaghkadzor_ski_resort,Tsaghkadzor ski resort,3007.067046065571
http://dbpedia.org/resource/Storlien,Storlien,842.2273768351183
http://dbpedia.org/resource/Big_White_Ski_Resort,Big White Ski Resort,2309.508809092333
"http://dbpedia.org/resource/Pebble_Creek,_Idaho","Pebble Creek, Idaho",2883.694372441008
"http://dbpedia.org/resource/Levi,_Finland","Levi, Finland",507.7278363503112
http://dbpedia.org/resource/Ax_3_Domaines,Ax 3 Domaines,2434.8709925952567
http://dbpedia.org/resource/Jiminy_Peak_(ski_area),Jiminy Peak (ski area),708.8492722214048
http://dbpedia.org/resource/Brighton_Ski_Resort,Brighton Ski Resort,3274.3854526683235
http://dbpedia.org/resource/Turner_Mountain_Ski_Resort,Turner Mountain Ski Resort,1884.65578602755
