http://dbpedia.org/ontology/Location,Location,http://dbpedia.org/ontology/areaLand
"http://dbpedia.org/resource/Crowley_Lake,_California","Crowley Lake, California",6933072.535578289
"http://dbpedia.org/resource/Bingham_Lake,_Minnesota","Bingham Lake, Minnesota",1903736.3676255392
"http://dbpedia.org/resource/Arden,_Delaware","Arden, Delaware",757920.5582260954
http://dbpedia.org/resource/Pulau_Ayu,Pulau Ayu,5417002.419463882
"http://dbpedia.org/resource/Mount_Vernon_Township,_Cerro_Gordo_County,_Iowa","Mount Vernon Township, Cerro Gordo County, Iowa",91969909.67113493
"http://dbpedia.org/resource/Oakland_(CDP),_Maine","Oakland (CDP), Maine",13354514.1829781
"http://dbpedia.org/resource/Bois_Brule_Township,_Perry_County,_Missouri","Bois Brule Township, Perry County, Missouri",146490558.13704872
"http://dbpedia.org/resource/Centre_Township,_St._Joseph_County,_Indiana","Centre Township, St. Joseph County, Indiana",53021290.745202206
"http://dbpedia.org/resource/Bogart,_Georgia","Bogart, Georgia",5845251.148408474
"http://dbpedia.org/resource/Polo_Township,_Carroll_County,_Arkansas","Polo Township, Carroll County, Arkansas",111963958.0734776
"http://dbpedia.org/resource/Hato_Rey,_Puerto_Rico","Hato Rey, Puerto Rico",14228814.762372512
http://dbpedia.org/resource/Big_Island_37,Big Island 37,8006551.925839671
"http://dbpedia.org/resource/Battlefield,_Missouri","Battlefield, Missouri",6094873.107505725
"http://dbpedia.org/resource/Boston,_Indiana","Boston, Indiana",520268.74420409516
"http://dbpedia.org/resource/Berger,_Missouri","Berger, Missouri",809936.5008658459
"http://dbpedia.org/resource/Advance,_Missouri","Advance, Missouri",2791074.6826697164
"http://dbpedia.org/resource/Alcalde,_New_Mexico","Alcalde, New Mexico",1205223.079541462
http://dbpedia.org/resource/Guatemala_City,Guatemala City,2062730027.0145192
"http://dbpedia.org/resource/Bloomfield,_New_Jersey","Bloomfield, New Jersey",12682324.263907228
"http://dbpedia.org/resource/Glidden,_Texas","Glidden, Texas",2656336.0457512797
"http://dbpedia.org/resource/Long_Beach,_Maryland","Long Beach, Maryland",4401884.109509449
"http://dbpedia.org/resource/Assaria,_Kansas","Assaria, Kansas",466611.8645746941
"http://dbpedia.org/resource/Allport,_Arkansas","Allport, Arkansas",539782.0465214438
"http://dbpedia.org/resource/Brayton,_Iowa","Brayton, Iowa",1620783.0132226928
"http://dbpedia.org/resource/Jackson,_Mississippi","Jackson, Mississippi",285037412.521287
"http://dbpedia.org/resource/Ewing_Township,_Holt_County,_Nebraska","Ewing Township, Holt County, Nebraska",151926169.30984554
"http://dbpedia.org/resource/Marin_City,_California","Marin City, California",1403657.8569470707
"http://dbpedia.org/resource/Beaver_Bay_Township,_Lake_County,_Minnesota","Beaver Bay Township, Lake County, Minnesota",378149494.8184116
"http://dbpedia.org/resource/Alvarado,_Minnesota","Alvarado, Minnesota",591641.257058464
"http://dbpedia.org/resource/Bel_Air,_Harford_County,_Maryland","Bel Air, Harford County, Maryland",7292532.37892111
"http://dbpedia.org/resource/Val-David,_Quebec","Val-David, Quebec",43363672.44043212
