http://dbpedia.org/ontology/Location,Location,http://dbpedia.org/ontology/areaWater
"http://dbpedia.org/resource/Bow_Mar,_Colorado","Bow Mar, Colorado",258999.0
"http://dbpedia.org/resource/Colfax_Township,_Kandiyohi_County,_Minnesota","Colfax Township, Kandiyohi County, Minnesota",8100000.0
"http://dbpedia.org/resource/Centerville,_New_York","Centerville, New York",100000.0
"http://dbpedia.org/resource/Ryderwood,_Washington","Ryderwood, Washington",0.0
"http://dbpedia.org/resource/Claymont,_Lexington","Claymont, Lexington",0.0
"http://dbpedia.org/resource/McAdoo_Township,_Barber_County,_Kansas","McAdoo Township, Barber County, Kansas",336698.0
"http://dbpedia.org/resource/Coon_Rapids,_Iowa","Coon Rapids, Iowa",0.0
"http://dbpedia.org/resource/Breckenridge,_Michigan","Breckenridge, Michigan",0.0
"http://dbpedia.org/resource/Akron,_Indiana","Akron, Indiana",0.0
"http://dbpedia.org/resource/Comstock,_Minnesota","Comstock, Minnesota",0.0
"http://dbpedia.org/resource/El_Dorado_Township,_Butler_County,_Kansas","El Dorado Township, Butler County, Kansas",2071990.0
"http://dbpedia.org/resource/Bigelow_Township,_Nobles_County,_Minnesota","Bigelow Township, Nobles County, Minnesota",4661980.0
"http://dbpedia.org/resource/Coon_Rapids,_Minnesota","Coon Rapids, Minnesota",1890000.0
"http://dbpedia.org/resource/Calabasas,_California","Calabasas, California",131000.0
"http://dbpedia.org/resource/Six_Mile_Run,_New_Jersey","Six Mile Run, New Jersey",20000.0
"http://dbpedia.org/resource/Sugarcreek_Township,_Greene_County,_Ohio","Sugarcreek Township, Greene County, Ohio",0.0
"http://dbpedia.org/resource/Russell_Township,_Camden_County,_Missouri","Russell Township, Camden County, Missouri",4195780.0
"http://dbpedia.org/resource/Pilot_Township,_Cherokee_County,_Iowa","Pilot Township, Cherokee County, Iowa",25899.9
"http://dbpedia.org/resource/Alexander_City,_Alabama","Alexander City, Alabama",400000.0
"http://dbpedia.org/resource/Riceville,_Tennessee","Riceville, Tennessee",0.0
"http://dbpedia.org/resource/Bound_Brook,_New_Jersey","Bound Brook, New Jersey",93239.6
"http://dbpedia.org/resource/Bray_Township,_Pennington_County,_Minnesota","Bray Township, Pennington County, Minnesota",517998.0
"http://dbpedia.org/resource/Avon,_Maine","Avon, Maine",673397.0
"http://dbpedia.org/resource/Barry_Township,_Pine_County,_Minnesota","Barry Township, Pine County, Minnesota",776996.0
"http://dbpedia.org/resource/Climax_Springs,_Missouri","Climax Springs, Missouri",0.0
