http://dbpedia.org/ontology/OfficeHolder,OfficeHolder,http://dbpedia.org/ontology/serviceEndYear
http://dbpedia.org/resource/Ivan_Gošnjak,Ivan Gošnjak,1985
http://dbpedia.org/resource/Than_Aung,Than Aung,1992
http://dbpedia.org/resource/Dale_Anderson_(politician),Dale Anderson (politician),1866
http://dbpedia.org/resource/Gopal_Gurunath_Bewoor,Gopal Gurunath Bewoor,1886
http://dbpedia.org/resource/Enoch_Powell,Enoch Powell,1969
http://dbpedia.org/resource/Gusztáv_Hennyey,Gusztáv Hennyey,1864
http://dbpedia.org/resource/Earl_Tanner,Earl Tanner,2029
http://dbpedia.org/resource/Mostafa_Mohammad-Najjar,Mostafa Mohammad-Najjar,2085
http://dbpedia.org/resource/Hilmi_Özkök,Hilmi Özkök,2078
http://dbpedia.org/resource/Tom_Lewis_(Australian_politician),Tom Lewis (Australian politician),1932
http://dbpedia.org/resource/Heather_Wilson,Heather Wilson,2055
http://dbpedia.org/resource/George_H._W._Bush,George H. W. Bush,2006
http://dbpedia.org/resource/Abdul_Qadir_Baloch,Abdul Qadir Baloch,1910
http://dbpedia.org/resource/David_Gardiner_Tyler,David Gardiner Tyler,1897
http://dbpedia.org/resource/Melancthon_Smith_(Confederate_officer),Melancthon Smith (Confederate officer),1860
http://dbpedia.org/resource/Joseph_Avellone,Joseph Avellone,1954
http://dbpedia.org/resource/Robert_Finch_(American_politician),Robert Finch (American politician),2029
http://dbpedia.org/resource/Manuel_de_Brito_Camacho,Manuel de Brito Camacho,1938
http://dbpedia.org/resource/Benjamin_Adekunle,Benjamin Adekunle,2069
http://dbpedia.org/resource/Anwar_Sadat,Anwar Sadat,1948
http://dbpedia.org/resource/Rich_Nugent,Rich Nugent,2052
http://dbpedia.org/resource/Alvin_F._Weichel,Alvin F. Weichel,14
http://dbpedia.org/resource/Phraya_Phahonphonphayuhasena,Phraya Phahonphonphayuhasena,1973
http://dbpedia.org/resource/Archibald_Hayes_Macdonell,Archibald Hayes Macdonell,1884
http://dbpedia.org/resource/Eoin_O'Duffy,Eoin O'Duffy,2000
http://dbpedia.org/resource/Norullah_Noori,Norullah Noori,2092
http://dbpedia.org/resource/Matthew_Quay,Matthew Quay,1854
http://dbpedia.org/resource/John_Sanderson,John Sanderson,1937
"http://dbpedia.org/resource/George_Rous,_3rd_Earl_of_Stradbroke","George Rous, 3rd Earl of Stradbroke",1994
http://dbpedia.org/resource/Lord_William_Bentinck,Lord William Bentinck,1918
http://dbpedia.org/resource/Yamamoto_Gonnohyōe,Yamamoto Gonnohyōe,1843
http://dbpedia.org/resource/A._D._Rice,A. D. Rice,1824
http://dbpedia.org/resource/Jelle_Zijlstra,Jelle Zijlstra,1858
http://dbpedia.org/resource/Aquila_Wiley,Aquila Wiley,1807
http://dbpedia.org/resource/Vladimir_Sukhomlinov,Vladimir Sukhomlinov,1847
http://dbpedia.org/resource/William_Hagan_DuBarry,William Hagan DuBarry,1995
http://dbpedia.org/resource/Allen_T._Brinsmade,Allen T. Brinsmade,1789
http://dbpedia.org/resource/Valentin_Korabelnikov,Valentin Korabelnikov,1963
http://dbpedia.org/resource/Junio_Valerio_Borghese,Junio Valerio Borghese,1887
http://dbpedia.org/resource/William_Enyart,William Enyart,2083
http://dbpedia.org/resource/William_Winter_(politician),William Winter (politician),2030
http://dbpedia.org/resource/Abd-al-Hussain_Borunsi,Abd-al-Hussain Borunsi,1956
http://dbpedia.org/resource/Oliver_Bosbyshell,Oliver Bosbyshell,16
http://dbpedia.org/resource/Tony_Knowles_(politician),Tony Knowles (politician),1879
http://dbpedia.org/resource/Henry_Lee_Morey,Henry Lee Morey,1872
http://dbpedia.org/resource/Henry_Pottinger,Henry Pottinger,1855
http://dbpedia.org/resource/Morris_Carstairs,Morris Carstairs,1968
http://dbpedia.org/resource/John_C._Brown_(Ohio),John C. Brown (Ohio),1803
http://dbpedia.org/resource/James_Lee_Anderson,James Lee Anderson,2058
http://dbpedia.org/resource/Hasan_Brkić,Hasan Brkić,1917
http://dbpedia.org/resource/William_S._Richardson,William S. Richardson,1904
http://dbpedia.org/resource/Reubin_Askew,Reubin Askew,1976
http://dbpedia.org/resource/Thad_Cochran,Thad Cochran,1938
http://dbpedia.org/resource/Sawnie_R._Aldredge,Sawnie R. Aldredge,1936
http://dbpedia.org/resource/Clement_Attlee,Clement Attlee,1862
http://dbpedia.org/resource/John_Tyler,John Tyler,1759
http://dbpedia.org/resource/El-Said_Hamdy,El-Said Hamdy,1922
http://dbpedia.org/resource/Angus_Bethune_(politician),Angus Bethune (politician),2019
http://dbpedia.org/resource/David_Dewhurst,David Dewhurst,2027
http://dbpedia.org/resource/Mikael_Harutyunyan,Mikael Harutyunyan,1888
