http://dbpedia.org/ontology/AdministrativeRegion,AdministrativeRegion,http://dbpedia.org/ontology/populationDensity
"http://dbpedia.org/resource/Powhatan_County,_Virginia","Powhatan County, Virginia",33.0
"http://dbpedia.org/resource/Chattooga_County,_Georgia","Chattooga County, Georgia",32.0465
"http://dbpedia.org/resource/Guadalupe_County,_New_Mexico","Guadalupe County, New Mexico",0.579153
"http://dbpedia.org/resource/Jackson_County,_Oklahoma","Jackson County, Oklahoma",12.7414
"http://dbpedia.org/resource/Mecklenburg_County,_Virginia","Mecklenburg County, Virginia",17.7607
"http://dbpedia.org/resource/Barnes_County,_North_Dakota","Barnes County, North Dakota",2.85716
"http://dbpedia.org/resource/Greene_County,_Indiana","Greene County, Indiana",23.5522
"http://dbpedia.org/resource/Liberty_County,_Georgia","Liberty County, Georgia",50.1933
"http://dbpedia.org/resource/Ozark_County,_Missouri","Ozark County, Missouri",5.01933
"http://dbpedia.org/resource/Pima_County,_Arizona","Pima County, Arizona",42.0851
"http://dbpedia.org/resource/Brown_County,_Texas","Brown County, Texas",15.4441
"http://dbpedia.org/resource/Gilmer_County,_Georgia","Gilmer County, Georgia",25.4827
"http://dbpedia.org/resource/Lane_County,_Oregon","Lane County, Oregon",29.7299
"http://dbpedia.org/resource/Dougherty_County,_Georgia","Dougherty County, Georgia",111.197
"http://dbpedia.org/resource/Power_County,_Idaho","Power County, Idaho",2.16217
"http://dbpedia.org/resource/Gunnison_County,_Colorado","Gunnison County, Colorado",1.8146799999999998
http://dbpedia.org/resource/Austevoll,Austevoll,43.1
"http://dbpedia.org/resource/Montgomery_County,_New_York","Montgomery County, New York",48.2628
"http://dbpedia.org/resource/Edmonson_County,_Kentucky","Edmonson County, Kentucky",15.4441
"http://dbpedia.org/resource/Dauphin_County,_Pennsylvania","Dauphin County, Pennsylvania",200.773
"http://dbpedia.org/resource/Wells_County,_Indiana","Wells County, Indiana",29.0
"http://dbpedia.org/resource/Ås,_Akershus","Ås, Akershus",156.6
http://dbpedia.org/resource/Lierne,Lierne,0.5
"http://dbpedia.org/resource/Geauga_County,_Ohio","Geauga County, Ohio",89.9618
"http://dbpedia.org/resource/Drew_County,_Arkansas","Drew County, Arkansas",8.49425
"http://dbpedia.org/resource/Lee_County,_Mississippi","Lee County, Mississippi",71.0428
